FHRSID,BusinessType,RatingValue,RatingDate,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,Longitude,Latitude,Easting,Northing
1743768,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.079384,51.520915,533347.3192803108,181969.83738132555
1157303,Restaurant/Cafe/Canteen,5,2022-07-26,City of London Corporation,0.0,0.0,0.0,-0.082306,51.5137662,533165.4554103456,181169.55933187262
294549,Restaurant/Cafe/Canteen,5,2024-05-17,City of London Corporation,,,,-0.078944,51.509802,533410.3004462165,180734.85870021244
1676741,Restaurant/Cafe/Canteen,5,2023-12-21,City of London Corporation,0.0,5.0,0.0,-0.0784649,51.5142601,533430.522194291,181231.47869742423
1723088,Restaurant/Cafe/Canteen,5,2024-05-08,City of London Corporation,0.0,0.0,5.0,-0.080051,51.510872,533330.3630730336,180851.82658688218
295121,Restaurant/Cafe/Canteen,5,2021-06-07,City of London Corporation,5.0,5.0,5.0,-0.082593,51.512119,533150.3437527387,180985.86628731556
1717136,Other catering premises,5,2024-06-05,City of London Corporation,5.0,5.0,5.0,-0.083145,51.5130381,533109.3642559114,181087.06717328692
1753154,Takeaway/sandwich shop,5,2024-08-19,City of London Corporation,5.0,0.0,0.0,-0.107740998268127,51.5156135559082,531395.356164277,181329.03805898724
781411,Restaurant/Cafe/Canteen,5,2023-06-21,City of London Corporation,0.0,5.0,0.0,-0.093931,51.519822,532341.3183462964,181821.8890068545
1682726,Restaurant/Cafe/Canteen,5,2024-02-09,City of London Corporation,5.0,5.0,5.0,-0.0832137,51.5125531,533106.0107964817,181033.0095747125
693303,Takeaway/sandwich shop,5,2021-10-26,City of London Corporation,5.0,5.0,5.0,-0.081393,51.519069,533213.3346092455,181760.8998741263
294300,Retailers - other,5,2023-09-13,City of London Corporation,0.0,0.0,0.0,-0.0986524,51.5152415,532027.012259902,181304.0089547927
294826,Retailers - other,5,2023-09-14,City of London Corporation,0.0,0.0,0.0,-0.093599,51.514295,532380.3696286443,181207.8819781969
295074,Retailers - other,5,2017-07-27,City of London Corporation,0.0,0.0,0.0,-0.079643,51.517835,533338.3450016925,181626.86492598424
444442,Retailers - other,5,2019-10-21,City of London Corporation,0.0,0.0,0.0,-0.095991,51.513632,532216.323767478,181129.8341272861
926270,Retailers - other,5,2019-06-27,City of London Corporation,0.0,0.0,0.0,-0.083001,51.515444,533112.3440218166,181354.8684095008
293616,Retailers - other,5,2019-07-01,City of London Corporation,0.0,5.0,0.0,-0.076529,51.513414,533567.3146744485,181140.92303839378
749814,Retailers - other,5,2023-12-01,City of London Corporation,0.0,0.0,0.0,0.0464361,51.5041475,542128.0115062124,180342.00182192336
293712,Retailers - other,5,2019-04-30,City of London Corporation,0.0,5.0,0.0,-0.089605,51.511253,532666.3209320885,180876.8371210135
293947,Retailers - other,5,2023-10-31,City of London Corporation,0.0,0.0,0.0,-0.085057,51.511449,532981.3265594312,180906.88117075304
295247,Retailers - other,5,2023-10-03,City of London Corporation,0.0,5.0,5.0,-0.083191,51.518136,533091.3164531641,181653.87692059757
294904,Retailers - other,5,2023-09-26,City of London Corporation,0.0,0.0,0.0,-0.088233,51.518893,532739.3160929373,181728.9001139244
1761942,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0825887,51.5171381,533136.0114501277,181544.0047596905
294727,Restaurant/Cafe/Canteen,5,2023-11-08,City of London Corporation,0.0,5.0,0.0,-0.087133,51.514172,532829.3594917711,181205.91425269778
1469301,Restaurant/Cafe/Canteen,5,2022-02-14,City of London Corporation,5.0,5.0,5.0,-0.0837174,51.510511,533077.0102516145,180805.0093441311
1416540,Restaurant/Cafe/Canteen,5,2023-05-09,City of London Corporation,5.0,5.0,5.0,-0.0869121,51.5188724,532831.0149850468,181729.00540647883
294906,Restaurant/Cafe/Canteen,5,2023-06-15,City of London Corporation,5.0,5.0,0.0,-0.09523,51.513548,532269.3684692287,181121.867637181
1656948,Restaurant/Cafe/Canteen,5,2024-02-02,City of London Corporation,5.0,0.0,0.0,-0.0804549977183342,51.5140075683594,533293.1803811701,181199.7698913287
1421717,Restaurant/Cafe/Canteen,3,2023-08-23,City of London Corporation,5.0,10.0,10.0,-0.111477,51.517983,531129.343668836,181585.8272142794
1394565,Pub/bar/nightclub,5,2023-11-08,City of London Corporation,0.0,5.0,0.0,-0.10892,51.516728,531310.3512841335,181450.85070123058
1113068,Pub/bar/nightclub,5,2022-08-02,City of London Corporation,5.0,5.0,5.0,-0.1119683,51.5295662,531062.0087739988,182873.00838309963
294468,Restaurant/Cafe/Canteen,1,2024-08-15,City of London Corporation,15.0,15.0,20.0,-0.102714,51.517977,531737.3206159791,181600.8824699883
1660751,Takeaway/sandwich shop,5,2023-10-12,City of London Corporation,5.0,5.0,5.0,-0.083222,51.512921,533104.3628520368,181073.90543909773
1031795,Restaurant/Cafe/Canteen,5,2024-03-06,City of London Corporation,5.0,5.0,5.0,-0.0917044,51.5125487,532516.8891770587,181017.1189987359
430553,Hospitals/Childcare/Caring Premises,5,2023-01-27,City of London Corporation,5.0,5.0,0.0,-0.095501,51.521232,532228.3171592844,181975.845111356
1174376,Hospitals/Childcare/Caring Premises,5,2023-03-14,City of London Corporation,0.0,0.0,0.0,-0.1060845,51.516376,531508.0915578322,181416.7945336849
1095469,Restaurant/Cafe/Canteen,5,2019-07-31,City of London Corporation,5.0,5.0,0.0,-0.084103,51.5153,533036.3054389005,181336.85129956686
1767186,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0839934,51.5152636,533044.0156653181,181333.00283908722
295179,Pub/bar/nightclub,0,2024-01-03,City of London Corporation,15.0,25.0,30.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
294067,Restaurant/Cafe/Canteen,3,2020-02-11,City of London Corporation,10.0,10.0,10.0,-0.0892826,51.5150735,532677.5942360051,181302.26464089763
294157,Pub/bar/nightclub,4,2022-07-29,City of London Corporation,0.0,10.0,5.0,-0.0906169,51.5141045,532587.8304634127,181192.09389909182
295227,Retailers - other,5,2019-09-09,City of London Corporation,5.0,5.0,5.0,-0.082705,51.514936,533134.3615775085,181298.9166303521
1742005,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.1035597,51.5140349,531690.0124404014,181160.99914690445
1656945,Pub/bar/nightclub,5,2023-10-18,City of London Corporation,0.0,5.0,0.0,-0.08342,51.51234,533092.3174578584,181008.9373500471
1501149,Takeaway/sandwich shop,5,2022-04-26,City of London Corporation,5.0,5.0,5.0,-0.08759,51.513586,532799.3549553098,181139.92145374313
749810,Restaurant/Cafe/Canteen,4,2023-02-09,City of London Corporation,5.0,10.0,5.0,-0.084797,51.514215,532991.3139028971,181214.9363134252
526070,Restaurant/Cafe/Canteen,5,2024-05-29,City of London Corporation,5.0,5.0,0.0,-0.094524,51.513555,532318.3336148345,181123.9215583001
295250,Takeaway/sandwich shop,5,2022-03-03,City of London Corporation,0.0,0.0,0.0,-0.078326,51.511456,533448.3514057631,180919.91239241493
612696,Retailers - other,5,2020-01-22,City of London Corporation,0.0,0.0,0.0,-0.07893,51.514928,533396.3015653825,181304.90209054633
1568297,Takeaway/sandwich shop,5,2022-10-25,City of London Corporation,5.0,5.0,5.0,-0.0932692,51.5136882,532405.0111075758,181141.00168604444
1629733,Takeaway/sandwich shop,5,2023-05-22,City of London Corporation,5.0,5.0,5.0,-0.085223,51.510588,532972.3144506232,180810.83546929882
1745754,Retailers - other,5,2024-07-19,City of London Corporation,0.0,5.0,0.0,-0.0804664,51.5172203,533283.0136353305,181557.00923842244
734508,Takeaway/sandwich shop,5,2023-02-23,City of London Corporation,0.0,5.0,5.0,-0.091717,51.513473,532513.3335721875,181119.87912236498
1416538,Other catering premises,5,2024-06-05,City of London Corporation,5.0,5.0,0.0,-0.099202,51.51815,531980.4754767878,181626.44469358894
295052,Restaurant/Cafe/Canteen,5,2021-08-26,City of London Corporation,0.0,5.0,0.0,-0.079534,51.509461,533370.356061732,180695.8636729548
293919,Restaurant/Cafe/Canteen,5,2023-08-09,City of London Corporation,5.0,5.0,5.0,-0.109554,51.513942,531274.3708299211,181139.91002742242
1649545,Retailers - other,5,2023-07-13,City of London Corporation,0.0,0.0,0.0,-0.083422,51.511953,533093.3062600817,180965.89880984882
1012586,Restaurant/Cafe/Canteen,5,2023-05-19,City of London Corporation,0.0,0.0,0.0,-0.091729,51.514912,532508.3264576215,181279.8754244608
295040,Restaurant/Cafe/Canteen,5,2024-07-09,City of London Corporation,5.0,5.0,0.0,-0.097788,51.511647,532097.3799403078,180905.85817587923
1519857,Restaurant/Cafe/Canteen,5,2024-07-19,City of London Corporation,0.0,0.0,0.0,-0.0815987,51.5157159,533208.844168986,181387.65596967115
1004782,Restaurant/Cafe/Canteen,5,2024-06-05,City of London Corporation,5.0,5.0,5.0,-0.088126,51.516958,532752.3640629931,181513.91968763544
293797,Restaurant/Cafe/Canteen,5,2023-05-16,City of London Corporation,5.0,5.0,5.0,-0.093552,51.51371,532385.3260698462,181142.91453582054
295075,Restaurant/Cafe/Canteen,4,2023-09-27,City of London Corporation,10.0,5.0,5.0,-0.102714,51.517977,531737.3206159791,181600.8824699883
1202372,Restaurant/Cafe/Canteen,5,2023-06-05,City of London Corporation,5.0,5.0,5.0,-0.084999,51.509056,532992.3174204968,180640.8818719482
1292749,Restaurant/Cafe/Canteen,5,2024-10-11,City of London Corporation,0.0,0.0,5.0,-0.0796212,51.5168499,533342.7336957225,181517.36015337368
295260,Restaurant/Cafe/Canteen,5,2023-04-19,City of London Corporation,5.0,5.0,5.0,-0.10028,51.513414,531919.3638285901,181097.85685910995
294824,Restaurant/Cafe/Canteen,4,2023-10-27,City of London Corporation,5.0,5.0,10.0,-0.088209,51.517732,532744.3558483473,181599.8389411033
294107,Takeaway/sandwich shop,5,2019-09-18,City of London Corporation,5.0,5.0,5.0,-0.078755,51.513936,533411.3408505284,181194.90940538375
294495,Retailers - other,5,2024-07-08,City of London Corporation,0.0,5.0,5.0,-0.0881600007414818,51.4895782470703,532829.5633082902,178469.21363642358
1414711,Restaurant/Cafe/Canteen,5,2023-08-02,City of London Corporation,5.0,5.0,0.0,-0.104033,51.515714,531652.3335746295,181346.864748365
295232,Restaurant/Cafe/Canteen,5,2021-10-05,City of London Corporation,5.0,5.0,5.0,-0.098116,51.514863,532065.3230189481,181262.88698585803
295131,Takeaway/sandwich shop,2,2024-07-25,City of London Corporation,5.0,15.0,10.0,-0.111477,51.517983,531129.343668836,181585.8272142794
294854,Restaurant/Cafe/Canteen,5,2024-05-20,City of London Corporation,0.0,0.0,0.0,-0.079957,51.51517,533324.3399652868,181329.94109402614
428953,Takeaway/sandwich shop,5,2019-06-13,City of London Corporation,0.0,5.0,0.0,-0.093627,51.512596,532383.3506444455,181018.9013702941
1662535,Restaurant/Cafe/Canteen,5,2023-11-08,City of London Corporation,0.0,0.0,0.0,-0.0825887,51.5171381,533136.0114501277,181544.0047596905
294616,Restaurant/Cafe/Canteen,5,2023-12-01,City of London Corporation,0.0,5.0,0.0,0.048006,51.503733,542238.2505605881,180298.95786525507
295117,Takeaway/sandwich shop,4,2024-01-16,City of London Corporation,5.0,10.0,5.0,-0.08903,51.518447,532685.3191329225,181677.85943992808
294131,Restaurant/Cafe/Canteen,5,2021-08-16,City of London Corporation,0.0,5.0,5.0,-0.1011958,51.516119,531848.0134519675,181397.00388318655
294394,Restaurant/Cafe/Canteen,5,2024-05-01,City of London Corporation,0.0,5.0,5.0,-0.080089,51.512024,533324.3640184065,180979.8612352155
1050686,Restaurant/Cafe/Canteen,5,2023-11-09,City of London Corporation,0.0,5.0,5.0,-0.081393,51.519069,533213.3346092455,181760.8998741263
376323,Takeaway/sandwich shop,5,2022-12-05,City of London Corporation,5.0,5.0,0.0,-0.090263,51.511372,532620.3182035715,180888.87825460895
376322,Takeaway/sandwich shop,5,2022-12-05,City of London Corporation,0.0,5.0,0.0,-0.090263,51.511372,532620.3182035715,180888.87825460895
749812,Restaurant/Cafe/Canteen,5,2023-10-11,City of London Corporation,5.0,0.0,5.0,-0.086824,51.51503,532848.3034549813,181301.88548014144
1734280,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0745653,51.5128164,533705.3135996389,181078.05526716326
294039,Takeaway/sandwich shop,5,2023-04-25,City of London Corporation,5.0,5.0,0.0,-0.0821018,51.5180923,533167.0093524777,181650.99918957875
480033,Restaurant/Cafe/Canteen,5,2022-06-28,City of London Corporation,5.0,5.0,5.0,-0.082274,51.511143,533175.3233315363,180877.91430591454
1450220,Other catering premises,5,2022-02-25,City of London Corporation,0.0,0.0,0.0,0.007815,51.508259,539435.2003157509,180724.9330515426
1046620,Pub/bar/nightclub,4,2023-01-13,City of London Corporation,5.0,10.0,5.0,-0.090164,51.512,532625.3643344465,180958.8917140342
872177,Pub/bar/nightclub,5,2023-04-17,City of London Corporation,5.0,5.0,0.0,-0.089699,51.51175,532658.3551880578,180931.9337128292
1431177,Hotel/bed & breakfast/guest house,5,2024-02-01,City of London Corporation,5.0,5.0,5.0,-0.075258,51.5129829,533656.7633775373,181095.3048500431
828890,Restaurant/Cafe/Canteen,5,2024-04-03,City of London Corporation,,,,-0.077905,51.518706,533456.3775308335,181726.8899967044
1012587,Restaurant/Cafe/Canteen,2,2024-08-01,City of London Corporation,15.0,5.0,10.0,-0.0911320000886917,51.5133361816406,532554.3205462539,181105.7236222612
1712259,Retailers - other,5,2024-03-14,City of London Corporation,0.0,0.0,0.0,-0.094973,51.514524,532284.3737936118,181230.86369620147
1708920,Restaurant/Cafe/Canteen,5,2024-03-19,City of London Corporation,0.0,5.0,5.0,-0.0775404,51.5144835,533494.0137517173,181258.00725426234
430548,Takeaway/sandwich shop,5,2023-06-08,City of London Corporation,5.0,0.0,5.0,-0.10161,51.513319,531827.3563051248,181084.89765133907
1542349,Restaurant/Cafe/Canteen,5,2022-09-08,City of London Corporation,5.0,5.0,5.0,-0.080008,51.509847,533336.3384773706,180737.9236319709
295094,Other catering premises,5,2021-10-07,City of London Corporation,5.0,0.0,5.0,-0.101974,51.519116,531785.3737336072,181728.871111095
295086,Other catering premises,5,2022-07-12,City of London Corporation,0.0,0.0,0.0,-0.095892,51.515645,532217.3659936293,181353.85960811604
294128,Restaurant/Cafe/Canteen,5,2022-07-07,City of London Corporation,5.0,5.0,5.0,-0.107822,51.516782,531386.375138298,181458.82422329445
858649,Restaurant/Cafe/Canteen,5,2022-07-28,City of London Corporation,5.0,5.0,5.0,-0.090261,51.51728,532603.3046579518,181545.85712989827
1536848,Restaurant/Cafe/Canteen,5,2022-06-01,City of London Corporation,0.0,5.0,0.0,-0.085493,51.5124,532948.3057243192,181011.84194446594
1533585,Restaurant/Cafe/Canteen,5,2022-06-16,City of London Corporation,0.0,0.0,0.0,-0.0926762,51.5171858,532436.014416073,181531.0100440104
1419517,Restaurant/Cafe/Canteen,5,2023-07-27,City of London Corporation,5.0,5.0,0.0,-0.0834123,51.5178849,533076.6950448416,181625.55173155788
848620,Restaurant/Cafe/Canteen,5,2023-09-25,City of London Corporation,0.0,0.0,0.0,-0.104134,51.515014,531647.3434630561,181268.84306603594
747623,Restaurant/Cafe/Canteen,5,2024-06-07,City of London Corporation,0.0,5.0,0.0,-0.089605,51.511253,532666.3209320885,180876.8371210135
1721349,Takeaway/sandwich shop,5,2024-05-01,City of London Corporation,5.0,0.0,0.0,-0.0875885,51.5137396,532799.0124687507,181157.00466833194
448494,Takeaway/sandwich shop,4,2023-10-13,City of London Corporation,5.0,10.0,5.0,-0.101334,51.513018,531847.3752713231,181051.92330178095
293669,Takeaway/sandwich shop,5,2022-06-22,City of London Corporation,0.0,5.0,0.0,-0.082672,51.515043,533136.339287604,181310.87521582446
1218733,Retailers - other,5,2023-04-05,City of London Corporation,0.0,0.0,0.0,-0.0838151,51.5184801,533047.0157058479,181691.0063051341
1437616,Retailers - other,5,2021-12-16,City of London Corporation,0.0,0.0,0.0,-0.0834077,51.5182878,533075.8400857309,181670.36315115594
1649529,Takeaway/sandwich shop,5,2023-08-03,City of London Corporation,5.0,5.0,0.0,-0.085778996348381,51.5187454223633,532909.9949602514,181716.94202179776
621707,Other catering premises,5,2023-11-29,City of London Corporation,0.0,5.0,0.0,0.7503823,51.4438225,591230.0524614723,175235.47049657418
1742001,Restaurant/Cafe/Canteen,5,2024-09-26,City of London Corporation,0.0,0.0,0.0,-0.092986,51.511722,532430.3606959558,180922.87093303632
1669329,Restaurant/Cafe/Canteen,5,2024-05-17,City of London Corporation,0.0,0.0,0.0,-0.0814630016684532,51.513298034668,533225.311215524,181119.03315289173
1753155,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0830026,51.5103734,533127.0102469539,180791.0081277658
293844,Takeaway/sandwich shop,1,2023-07-11,City of London Corporation,10.0,15.0,20.0,-0.085023,51.510891,532985.3101592346,180844.89259834198
294385,Takeaway/sandwich shop,5,2020-08-19,City of London Corporation,0.0,5.0,5.0,-0.083405,51.51269,533092.3384617134,181047.88508811715
293729,Other catering premises,5,2022-08-10,City of London Corporation,5.0,5.0,5.0,-0.0617812,51.5010496,534627.0104587005,179793.0030853161
294974,Pub/bar/nightclub,5,2024-06-21,City of London Corporation,0.0,0.0,0.0,-0.078678,51.511327,533424.3039102855,180904.92558666872
294943,Other catering premises,5,2022-07-12,City of London Corporation,0.0,0.0,0.0,-0.079252,51.516867,533368.2984737112,181519.9345713905
1125853,Hotel/bed & breakfast/guest house,5,2019-05-14,City of London Corporation,5.0,5.0,0.0,-0.079693,51.5081969,533363.0131190594,180555.00465692516
294126,Restaurant/Cafe/Canteen,5,2024-09-27,City of London Corporation,,,,-0.104748,51.513756,531608.3669643148,181127.84992134105
1721354,Mobile caterer,4,2024-05-09,City of London Corporation,5.0,10.0,5.0,-0.085305,51.515481,532952.3820475303,181354.7944877289
1649535,Restaurant/Cafe/Canteen,5,2023-09-14,City of London Corporation,,,,-0.104666,51.512262,531618.360879421,180961.86409532098
986860,Restaurant/Cafe/Canteen,5,2022-05-17,City of London Corporation,5.0,5.0,5.0,-0.075911,51.515076,533605.332499452,181326.86785550765
1109194,Takeaway/sandwich shop,5,2024-02-01,City of London Corporation,0.0,5.0,0.0,-0.088126,51.516957,532752.3669696136,181513.80848648387
1093231,Restaurant/Cafe/Canteen,5,2023-08-08,City of London Corporation,0.0,5.0,0.0,-0.0869503,51.5112852,532850.4313894664,180885.23017956613
295062,Restaurant/Cafe/Canteen,4,2022-12-07,City of London Corporation,5.0,10.0,5.0,-0.090935,51.520789,532546.3583323715,181934.84145347908
1592848,Restaurant/Cafe/Canteen,5,2023-02-06,City of London Corporation,5.0,0.0,0.0,-0.11357285,51.51823347,530983.2193439535,181609.93008344038
294700,Restaurant/Cafe/Canteen,4,2023-01-09,City of London Corporation,5.0,5.0,10.0,-0.101553,51.512266,531834.3500218121,180967.90652402258
294584,Restaurant/Cafe/Canteen,5,2024-02-07,City of London Corporation,5.0,5.0,5.0,-0.078627,51.516632,533412.3467673794,181494.9416182569
1761940,Restaurant/Cafe/Canteen,AwaitingInspection,,City of London Corporation,,,,-0.0898397,51.5152564,532638.4103647531,181321.5939308633
1105124,Pub/bar/nightclub,4,2022-10-18,City of London Corporation,5.0,10.0,5.0,-0.077752,51.51552,533476.3033662216,181372.8814432579
1519858,Takeaway/sandwich shop,5,2022-05-31,City of London Corporation,0.0,5.0,5.0,-0.075639,51.514352,533626.3224187775,181246.85475669202
1070512,Other catering premises,5,2021-09-22,City of London Corporation,5.0,5.0,5.0,-0.084404,51.510161,533030.3872258279,180764.8405682973
